company,test_name,prevalence,ppv,ppv_95ci_low,ppv_95ci_high,npv,npv_95ci_low,npv_95ci_high,p_pos,p_pos_low,p_pos_high,fdr,fdr_95ci_low,fdr_95ci_high,fomr,fomr_95ci_low,fomr_95ci_high
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.005,1.0,0.06227835571776168,1.0,0.999794934891828,0.9992633009684062,0.9999433931697008,0.004795918367346939,0.00494367301536036,0.0692750438966391,0.0,0.0,0.9377216442822384,0.00020506510817186466,5.6606830299066324e-05,0.0007366990315937906
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.01,1.0,0.11777675289520716,1.0,0.9995878837832268,0.998520261665582,0.9998862210589596,0.009591836734693878,0.00988734603072072,0.0732629440038504,0.0,0.0,0.8822232471047928,0.00041211621677317284,0.00011377894104036555,0.001479738334417946
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.015,1.0,0.16754519160810044,1.0,0.99937881768299,0.9977707998881418,0.9998284751578808,0.014387755102040815,0.014831019046081076,0.07725084411106171,0.0,0.0,0.8324548083918996,0.0006211823170100272,0.00017152484211924168,0.002229200111858232
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.02,1.0,0.21242749959633286,1.0,0.9991677070328756,0.9970148320054782,0.9997701467848934,0.01918367346938776,0.01977469206144144,0.08123874421827301,0.0,0.0,0.7875725004036671,0.0008322929671243928,0.00022985321510660128,0.002985167994521753
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.025,1.0,0.2531095680408233,1.0,0.9989545216936748,0.9962522729286536,0.9997112270824002,0.02397959183673469,0.024718365076801797,0.08522664432548431,0.0,0.0,0.7468904319591767,0.001045478306325176,0.00028877291759976664,0.003747727071346407
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.03,1.0,0.29015465047270794,1.0,0.9987392309308678,0.9954830360784728,0.9996517070122936,0.028775510204081638,0.029662038092162155,0.08921454443269562,0.0,0.0,0.7098453495272921,0.0012607690691321947,0.00034829298770644446,0.004516963921527339
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.035,1.0,0.3240295995689049,1.0,0.9985218033998522,0.9947070333527138,0.9995915773513331,0.033571428571428565,0.03460571110752251,0.09320244453990692,0.0,0.0,0.6759704004310951,0.0014781966001478075,0.0004084226486670284,0.005292966647286179
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.04,1.0,0.35512464468136795,1.0,0.99830220713073,0.9939241750924912,0.9995308286863812,0.03836734693877551,0.03954938412288287,0.09719034464711823,0.0,0.0,0.644875355318632,0.001697792869269965,0.00046917131361889913,0.006075824907508798
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.045,1.0,0.3837684922258395,1.0,0.9980804095126372,0.9931343700477218,0.9994694514094912,0.04316326530612245,0.044493057138243225,0.10117824475432954,0.0,0.0,0.6162315077741605,0.0019195904873626766,0.0005305485905089392,0.0068656299522782405
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.05,1.0,0.4102399904302466,1.0,0.9978563772775992,0.9923375253416684,0.9994074357128406,0.04795918367346938,0.04943673015360358,0.10516614486154084,0.0,0.0,0.5897600095697534,0.002143622722400873,0.0005925642871593695,0.007662474658331586
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.055,1.0,0.4347772370811246,1.0,0.9976300764838952,0.991533546434532,0.9993447715835072,0.052755102040816335,0.05438040316896395,0.10915404496875217,0.0,0.0,0.5652227629188754,0.002369923516104766,0.0006552284164926814,0.008466453565468046
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.06,1.0,0.457584761152388,1.0,0.9974014724989172,0.9907223370860592,0.9992814487980792,0.05755102040816326,0.0593240761843243,0.11314194507596345,0.0,0.0,0.5424152388476121,0.0025985275010828035,0.0007185512019207696,0.009277662913941056
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.065,1.0,0.4788392373638719,1.0,0.9971705299814996,0.989903799317138,0.9992174569170944,0.0623469387755102,0.06426774919968467,0.11712984518317475,0.0,0.0,0.5211607626361281,0.002829470018500424,0.0007825430829054848,0.0100962006828621
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.07,1.0,0.4986940718009935,1.0,0.996937212863706,0.9890778333703488,0.999152785279304,0.06714285714285714,0.06921142221504502,0.12111774529038608,0.0,0.0,0.5013059281990065,0.003062787136294043,0.0008472147206959324,0.010922166629651064
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.075,1.0,0.51728311049998,1.0,0.9967014843320504,0.9882443376694352,0.9990874229957502,0.07193877551020407,0.0741550952304054,0.1251056453975974,0.0,0.0,0.48271688950002,0.0032985156679494754,0.0009125770042498482,0.011755662330564907
Abbott Molecular Inc.,Abbott RealTime SARS-CoV-2 assay,0.08,1.0,0.534723660649353,1.0,0.9964633068081344,0.9874032087776592,0.999021358943654,0.07673469387755102,0.07909876824576574,0.12909354550480867,0.0,0.0,0.4652763393506471,0.0035366931918656697,0.0009786410563460413,0.012596791222340696
